neuron_id,wl_color
53293,9793252588f2aaeb
53301,caf745901b7318ac
53332,b37f63022b4d8f5b
53337,b3114fe02ec269e6
53348,cc70ea3230bf9b7a
53386,e3efc82d94437042
53412,7eaa6b6874c84699
53436,e89c32a43f139b5f
53462,3680d43f54716cf0
53480,c9062028bb970f6f
53495,3bf7707f6dbf696c
53510,46f4ecaf7af0a250
53517,37c0ca6f22c77704
53551,913795a1e6d73ddb
53567,f6b0528313f4efd5
53578,639832a1762041ce
53596,08606298ac5a1f0c
53617,9db53bd0fc7b985c
53646,1f4acca9f9089546
53658,58c16d546a28e662
53811,94cbb404b4ae02b9
53832,746651d7a11d9e34
53840,6376bc57f64fe0e1
53842,2b08dbbb42b08a96
53876,9e97960375ecc90e
53888,14556b9513ef9094
53900,54619929dc398a69
53912,86cec933f5114330
53930,47f4793445e6e641
53990,9140064f63aff8a8
54027,934f0cdfda6e4f70
54119,3317d4fa19dcf4be
54121,8229ba242c6aff1b
54125,58c39178760f62e3
54131,d4efb08da1d625dc
54135,5f1dce08eedc29c5
54140,0278fcb4222b4d51
54156,2d6087a18afe0c3b
54190,c6287af3704cda2d
54200,107ac2e02061429d
54262,ce42ad0d069eb0de
54271,68eb06d62c245fa6
54272,f99a0937fb50aa55
54316,034134adbacb34d4
54325,8b8ae9a33931bab9
54432,d53d461bba19ef40
54437,2b9299f7af875d82
54480,7891bb4c5ced7f29
54491,5d03ce66211ebd9b
54501,2ab002f97f638994
54520,3d53130702756243
54582,a187e280fa1ee96d
54592,92bd5e6fdd8c5a0f
54643,e546bae34b800668
54670,4ea14b173f68dc10
54770,988c316a9a4091ae
54790,c5af59066e6a21bb
54811,b89d09af64853400
54826,f70c5ffacea0f077
54847,e3dd9ce3c0befff7
54887,73fa4688eb8c67c2
54894,beb836f16d2c7d07
54928,49eb98ce0a23d0fe
54945,eaade4b6a6a99bf4
54990,84262257d4b1449c
55043,bfd6e4263c7535ba
55074,87f564517196ee8d
55080,1abc90d464b57e67
55085,fe78c93c6e9421d1
55090,4fb4ef50b72ca280
55101,ad455724a786ff21
55133,ed32a78699c1c017
55157,2e42c3d733adfe92
55200,d57bf7554563051a
55232,ed820cc5599d972e
55235,cd48db7e73a3137d
55325,350dbdfdc9995eea
55328,c96c9af139023dd7
55342,6850d592ff3cbc07
55350,f479ff29c054f426
55357,38692f5780d59988
55475,d6109ead8081f6f5
55511,a8df54ecb22e7cca
55514,d0c30f39c1843644
55520,19ba44c45dd0c6f3
55554,2813efedc0c84a4d
55562,ac937bf52e88c700
55594,632cff7a9ff8b85b
55632,01feae1aba3c61f6
55654,9ea4a37bdb1b55e8
55689,6bd66652bd0a7a00
55778,b282d8178d12cbf5
55806,868856789c47c3ff
55908,aefeeeeea5b688fa
55923,9fb2d625fc18ef41
55960,e9e8c43b7ae4502a
55972,b44e5f95992df27d
55976,42e25e72e95797b1
55996,c069f6ad2e0c22f4
56054,702713bc65f00711
56067,9c7ac1f4b0272440
56084,325f73db2a429f4e
56093,e0813c4ab417ae9a
56131,4edc3a9f08bb078e
56219,5687c99dfcd21c84
56248,40403cb93596674d
56272,d3e0458c9e9a0466
56298,c21921b92fcb884e
56321,f283368cfa872273
56509,5e77d688df1adc53
56558,d971e4c1da88661e
56579,03ce602ca04447b1
56669,95c1b49716cd5097
56720,b2ad4f89dbb93d3d
56736,864f59eaebc372c0
56753,e3ee95325f722eee
56815,2065c6bf278a5213
56821,5a9743e2e83c48e8
56927,137ecdd6ea644e9f
57028,1f217929d659e5ba
57038,dcd08c4f99631a09
57134,b41996e2475624bf
57138,46dab84d3ec001dd
57186,0bb24548a399ef39
57239,e31ae5e4cec63017
57271,f2a3e71d573fc75e
57293,998a89c8b458f549
